fetch_time,station,stop_id,line,category,train_number,operator,arrival_time,arrival_platform,previous_stops,departure_time,departure_platform,next_stops
2026-01-21 08:35:02.371851,Berlin Hbf,1375556554873415977-2601210502-22,RE5,RE,3505,800158,2026-01-21 08:13:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 08:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:35:02.371857,Berlin Hbf,-1969128958741569889-2601210834-3,RE5,RE,4354,800158,2026-01-21 08:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 08:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 08:35:02.481712,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:35:02.481725,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 08:40:01.086131,Berlin Hbf,1375556554873415977-2601210502-22,RE5,RE,3505,800158,2026-01-21 08:13:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 08:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:40:01.086138,Berlin Hbf,-1969128958741569889-2601210834-3,RE5,RE,4354,800158,2026-01-21 08:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 08:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 08:40:01.212881,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:40:01.212898,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 08:45:01.836715,Berlin Hbf,1375556554873415977-2601210502-22,RE5,RE,3505,800158,2026-01-21 08:13:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 08:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:45:01.836721,Berlin Hbf,-1969128958741569889-2601210834-3,RE5,RE,4354,800158,2026-01-21 08:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 08:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 08:45:01.963821,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:45:01.963830,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 08:50:02.838472,Berlin Hbf,1375556554873415977-2601210502-22,RE5,RE,3505,800158,2026-01-21 08:13:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 08:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:50:02.838481,Berlin Hbf,-1969128958741569889-2601210834-3,RE5,RE,4354,800158,2026-01-21 08:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 08:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 08:50:03.020223,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:50:03.020256,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 08:55:01.874795,Berlin Hbf,1375556554873415977-2601210502-22,RE5,RE,3505,800158,2026-01-21 08:13:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 08:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:55:01.874801,Berlin Hbf,-1969128958741569889-2601210834-3,RE5,RE,4354,800158,2026-01-21 08:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 08:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 08:55:02.027455,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 08:55:02.027476,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:00:02.445501,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:00:02.445518,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:00:02.571393,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:00:02.571402,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:05:01.924811,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:05:01.924823,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:05:02.048145,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:05:02.048157,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:10:02.439359,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:10:02.439371,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:10:02.555766,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:10:02.555780,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:15:01.843251,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:15:01.843271,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:15:01.958612,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:15:01.958622,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:20:02.393328,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:20:02.393341,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:20:02.519972,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:20:02.520002,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:25:01.861692,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:25:01.861705,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:25:02.024653,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:25:02.024668,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:30:02.433858,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:30:02.433870,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:30:02.569451,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:30:02.569466,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:35:00.753305,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:35:00.753318,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:35:00.897093,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:35:00.897103,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:40:02.286584,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:40:02.286600,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:40:02.411897,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
