fetch_time,station,stop_id,line,category,train_number,operator,arrival_time,arrival_platform,previous_stops,departure_time,departure_platform,next_stops
2026-01-20 15:50:02.422640,Berlin Hbf,-6523479487059033919-2601201302-22,RE5,RE,3513,800158,2026-01-20 16:12:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 16:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 15:55:02.208207,Berlin Hbf,5784216260643262097-2601201534-3,RE5,RE,3514,800158,2026-01-20 15:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 15:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 15:55:02.208223,Berlin Hbf,5428913058894445078-2601201237-11,RE5,RE,4361,800158,2026-01-20 15:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 15:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 15:55:02.364954,Berlin Hbf,-42808539263809878-2601201634-3,RE5,RE,4362,800158,2026-01-20 16:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 16:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 15:55:02.364981,Berlin Hbf,-6523479487059033919-2601201302-22,RE5,RE,3513,800158,2026-01-20 16:12:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 16:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 16:00:00.642863,Berlin Hbf,-42808539263809878-2601201634-3,RE5,RE,4362,800158,2026-01-20 16:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 16:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 16:00:00.642891,Berlin Hbf,-6523479487059033919-2601201302-22,RE5,RE,3513,800158,2026-01-20 16:12:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 16:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 16:00:00.782159,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 16:00:00.782166,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 16:05:01.234594,Berlin Hbf,-42808539263809878-2601201634-3,RE5,RE,4362,800158,2026-01-20 16:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 16:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 16:05:01.234610,Berlin Hbf,-6523479487059033919-2601201302-22,RE5,RE,3513,800158,2026-01-20 16:12:00,3,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 16:16:00,3,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 16:05:01.464455,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 16:05:01.464460,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:10:02.644266,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:10:02.644272,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:10:02.885609,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:10:02.885627,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:15:01.868257,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:15:01.868262,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:15:01.998215,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:15:01.998225,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:20:01.576835,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:20:01.576843,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:20:01.758970,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:20:01.758985,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:25:02.524592,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:25:02.524599,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:25:02.743004,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:25:02.743015,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:30:02.072446,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:30:02.072453,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:30:02.191412,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:30:02.191419,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:35:01.761997,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:35:01.762005,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:35:01.890023,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:35:01.890034,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:40:02.428113,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:40:02.428120,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:40:02.628485,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:40:02.628498,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:45:02.337022,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:45:02.337028,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:45:02.456484,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:45:02.456493,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:50:01.841600,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:50:01.841606,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:50:01.971797,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:50:01.971805,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 17:55:01.581843,Berlin Hbf,5833177948138978538-2601201736-3,RE5,RE,3516,800158,2026-01-20 17:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 17:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 17:55:01.581850,Berlin Hbf,7380714817348894342-2601201437-11,RE5,RE,4363,800158,2026-01-20 17:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 17:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:55:01.731170,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 17:55:01.731180,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:00:02.263448,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:00:02.263459,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
